species_name,Genus_name,decimalLongitude,decimalLatitude,countryCode,gbifID,family,taxonRank,year,basisOfRecord,datasetName,institutionCode,Lieform,Source,Endemic,,,,,Family ,Number of occurances of each family ,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,77.975443999999996,30.285308000000001,IND,3953415259,Piperaceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,90.433600999999996,27.514161999999999,BTN,3423958357,Piperaceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,86.037245999999996,27.375639000000000,NPL,3399307781,Piperaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,78.054969000000000,30.311489999999999,IND,2851314435,Piperaceae,SPECIES,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,89.396767999999994,26.848981999999999,BTN,2963926450,Piperaceae,SPECIES,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,78.001470999999995,30.341121000000001,IND,2540739111,Piperaceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,83.376400000000004,27.669499999999999,NPL,2268762175,Piperaceae,SPECIES,2018,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,90.307097999999996,26.017451999999999,IND,2598681864,Piperaceae,SPECIES,2017,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,80.581760000000003,28.881309999999999,NPL,2268762172,Piperaceae,SPECIES,2017,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,85.001040000000003,27.414790000000000,NPL,2268762183,Piperaceae,SPECIES,2017,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,91.089752000000004,26.860353000000000,BTN,3334778859,Piperaceae,SPECIES,2016,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,81.150310000000005,28.628860000000000,NPL,2268762165,Piperaceae,SPECIES,2016,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,80.953180000000003,28.841550000000002,NPL,2268762169,Piperaceae,SPECIES,2016,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,80.937150000000003,28.821050000000000,NPL,2268762168,Piperaceae,SPECIES,2016,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.113020000000006,28.180759999999999,NPL,2268762162,Piperaceae,SPECIES,2015,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.993333000000007,27.354721999999999,NPL,575128329,Piperaceae,SPECIES,2004,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.466667000000001,27.566666999999999,NPL,574685827,Piperaceae,SPECIES,2004,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,80.155680000000004,28.943880000000000,NPL,2268762161,Piperaceae,SPECIES,2001,PRESERVED_SPECIMEN,NA,TUCH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.261388999999994,27.174721999999999,NPL,2236951257,Piperaceae,SPECIES,1997,PRESERVED_SPECIMEN,Harvard University Herbaria: All Records,A,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,83.450000000000003,28.333333000000000,NPL,2236950649,Piperaceae,SPECIES,1996,PRESERVED_SPECIMEN,Harvard University Herbaria: All Records,A,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,83.581614999999999,28.277432999999998,NPL,2301716531,Piperaceae,SPECIES,1996,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.994444000000001,27.351111000000000,NPL,2236947183,Piperaceae,SPECIES,1995,PRESERVED_SPECIMEN,Harvard University Herbaria: All Records,A,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.016670000000005,26.602499999999999,NPL,2301716412,Piperaceae,SPECIES,1995,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.940556000000001,27.974722000000000,NPL,2236941872,Piperaceae,SPECIES,1994,PRESERVED_SPECIMEN,Harvard University Herbaria: All Records,A,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,88.583332999999996,27.283332999999999,IND,1931539539,Piperaceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,CAS,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,78.032191999999995,30.316495000000000,IND,4029450029,Piperaceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,BARO,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,78.067988999999997,30.105298999999999,IND,685750636,Piperaceae,SPECIES,1987,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.898505999999998,27.971121000000000,NPL,2301716241,Piperaceae,SPECIES,1986,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,85.042007999999996,27.427934000000000,NPL,4920476618,Piperaceae,SPECIES,1985,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,77.967675000000000,30.282881000000000,IND,685750637,Piperaceae,SPECIES,1984,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.366667000000007,28.250000000000000,NPL,2236949484,Piperaceae,SPECIES,1983,PRESERVED_SPECIMEN,Harvard University Herbaria: All Records,A,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.377202999999994,28.229763999999999,NPL,2301716560,Piperaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,84.361278999999996,27.580883000000000,NPL,4920477275,Piperaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,80.343590000000006,29.092462999999999,NPL,2301716185,Piperaceae,SPECIES,1981,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.290000000000006,26.840000000000000,NPL,2301716116,Piperaceae,SPECIES,1981,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.000000000000000,27.399999999999999,NPL,2301716107,Piperaceae,SPECIES,1981,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.920000000000002,26.840000000000000,NPL,2301716537,Piperaceae,SPECIES,1980,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.317763999999997,26.928967000000000,NPL,2301716388,Piperaceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,87.756651000000005,26.708430000000000,NPL,2301716325,Piperaceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,KATH,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia pellucida,Peperomia,77.974959999999996,30.286517000000000,IND,685752497,Piperaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.259212000000005,27.621694000000002,NPL,5063303225,Piperaceae,SPECIES,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,83.782403000000002,28.408353000000002,NPL,4597414312,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.379468000000003,27.597193999999998,NPL,4923987462,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,96.793599999999998,28.846609000000001,CHN,5063835480,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,79.768692000000001,29.713445000000000,IND,4952176678,Piperaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,88.299333000000004,27.315159999999999,IND,4416804608,Piperaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,87.915764999999993,27.053000000000001,NPL,3961004514,Piperaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.159722000000002,28.086162999999999,NPL,3947486422,Piperaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.368814000000000,28.199525999999999,NPL,3985766915,Piperaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,91.523589999999999,27.286781000000001,BTN,3423958400,Piperaceae,SPECIES,2021,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,90.720945000000000,27.241623000000001,BTN,3902171521,Piperaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,89.544696999999999,26.883262999999999,BTN,3333246264,Piperaceae,SPECIES,2021,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.390765000000002,28.154357999999998,NPL,2540849869,Piperaceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.348787000000002,28.159918999999999,NPL,2540873408,Piperaceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.349999999999994,28.160000000000000,NPL,4042820632,Piperaceae,SPECIES,2017,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,91.177901000000006,27.260477000000002,BTN,3902089475,Piperaceae,SPECIES,2015,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,81.874443999999997,29.826944000000001,NPL,574864956,Piperaceae,SPECIES,2008,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.075000000000003,27.572500000000002,NPL,574921803,Piperaceae,SPECIES,2004,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,97.469999999999999,28.670000000000002,CHN,4045529562,Piperaceae,SPECIES,2003,PRESERVED_SPECIMEN,NA,CDBI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.400000000000006,28.166667000000000,NPL,574939841,Piperaceae,SPECIES,2001,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,83.783332999999999,28.316666999999999,NPL,2236946906,Piperaceae,SPECIES,1996,PRESERVED_SPECIMEN,Harvard University Herbaria: All Records,A,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,83.619444000000001,28.499167000000000,NPL,2236939792,Piperaceae,SPECIES,1995,PRESERVED_SPECIMEN,Harvard University Herbaria: All Records,A,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.290000000000006,28.850000000000001,CHN,2417393118,Piperaceae,SPECIES,1990,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,87.166667000000004,27.416667000000000,NPL,1830522409,Piperaceae,SPECIES,1988,PRESERVED_SPECIMEN,NA,HYO,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,89.116667000000007,26.899999999999999,BTN,574792433,Piperaceae,SPECIES,1982,LIVING_SPECIMEN,Royal Botanic Garden Edinburgh Living Collection,E,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,94.359999999999999,29.629999999999999,CHN,2417646212,Piperaceae,SPECIES,1982,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,95.329999999999998,29.320000000000000,CHN,2417419499,Piperaceae,SPECIES,1980,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,97.459999999999994,28.660000000000000,CHN,2417492682,Piperaceae,SPECIES,1980,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.519999999999996,27.692000000000000,NPL,4920478869,Piperaceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.427062000000006,27.657309000000001,NPL,4920479378,Piperaceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,88.028745000000001,26.562735000000000,NPL,4920477147,Piperaceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.299999999999997,28.183330000000002,NPL,2515181847,Piperaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,85.433329999999998,27.800000000000001,NPL,2516980356,Piperaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,95.329999999999998,29.329999999999998,CHN,4045461485,Piperaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,95.769999999999996,29.870000000000001,CHN,4044600139,Piperaceae,SPECIES,1973,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,88.463610000000003,27.553609999999999,IND,1144647635,Piperaceae,VARIETY,1892,PRESERVED_SPECIMEN,NA,CJBG,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peperomia tetraphylla,Peperomia,88.500000000000000,27.750000000000000,IND,2435895130,Piperaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,MEL,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.702729000000005,33.911048999999998,IN,5062807261,Plumbaginaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.833168999999998,34.106692000000002,IN,4400364788,Plumbaginaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,75.719825000000000,35.278030000000001,PK,3873166556,Plumbaginaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,75.724551000000005,35.279494000000000,PK,3874200494,Plumbaginaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.371903000000003,34.047018999999999,IN,2992727570,Plumbaginaceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.655800999999997,33.825564000000000,IN,4046442760,Plumbaginaceae,SPECIES,2017,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.623549999999994,34.205351000000000,IN,2802663636,Plumbaginaceae,SPECIES,2016,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,76.689132999999998,34.170231000000001,IN,2550051783,Plumbaginaceae,SPECIES,2013,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,76.689999999999998,34.539999999999999,IN,615257548,Plumbaginaceae,SPECIES,2002,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,76.700000000000003,34.539999999999999,IN,615257549,Plumbaginaceae,SPECIES,2002,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,76.709999999999994,34.549999999999997,IN,615257550,Plumbaginaceae,SPECIES,2002,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.599999999999994,34.200000000000003,IN,615257428,Plumbaginaceae,SPECIES,2000,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.609999999999999,34.219999999999999,IN,615257421,Plumbaginaceae,SPECIES,2000,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.540000000000006,34.039999999999999,IN,615257422,Plumbaginaceae,SPECIES,2000,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.549999999999997,34.079999999999998,IN,615257423,Plumbaginaceae,SPECIES,2000,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.020917999999995,34.249778999999997,IN,3455763541,Plumbaginaceae,SPECIES,2000,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,76.911676999999997,34.230055999999998,IN,3456742835,Plumbaginaceae,SPECIES,2000,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.719999999999999,33.100000000000001,IN,615257418,Plumbaginaceae,SPECIES,2000,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.680000000000007,34.000000000000000,IN,615257236,Plumbaginaceae,SPECIES,1999,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.420000000000002,33.259999999999998,IN,615257424,Plumbaginaceae,SPECIES,1998,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.200000000000003,33.140000000000001,IN,615257425,Plumbaginaceae,SPECIES,1998,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.609999999999999,33.189999999999998,IN,615257426,Plumbaginaceae,SPECIES,1998,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.269999999999996,33.320000000000000,IN,615257416,Plumbaginaceae,SPECIES,1998,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.540000000000006,33.119999999999997,IN,615257419,Plumbaginaceae,SPECIES,1998,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.200000000000003,33.310000000000002,IN,615257420,Plumbaginaceae,SPECIES,1998,OBSERVATION,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,72.099999999999994,35.799999999999997,PK,615257353,Plumbaginaceae,SPECIES,1997,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,72.120000000000005,35.850000000000001,PK,615257351,Plumbaginaceae,SPECIES,1997,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,72.150000000000006,35.880000000000003,PK,615257350,Plumbaginaceae,SPECIES,1997,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,75.599999999999994,35.119999999999997,PK,615257566,Plumbaginaceae,SPECIES,1994,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,73.870000000000005,34.930000000000000,PK,615257301,Plumbaginaceae,SPECIES,1990,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,73.769999999999996,34.930000000000000,PK,615257302,Plumbaginaceae,SPECIES,1990,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,76.700000000000003,34.280000000000001,IN,615257237,Plumbaginaceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,76.099999999999994,34.570000000000000,IN,615257306,Plumbaginaceae,SPECIES,1985,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,74.670000000000002,35.549999999999997,PK,615257200,Plumbaginaceae,SPECIES,1954,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,71.780000000000001,35.850000000000001,PK,615257337,Plumbaginaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,72.500000000000000,35.579999999999998,PK,615257339,Plumbaginaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,74.849999999999994,35.369999999999997,PK,615257340,Plumbaginaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.329999999999998,34.670000000000002,IN,615257341,Plumbaginaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,75.769999999999996,34.430000000000000,IN,615257344,Plumbaginaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acantholimon lycopodioides,Acantholimon,77.579999999999998,34.170000000000002,IN,615257347,Plumbaginaceae,SPECIES,NA,OCCURRENCE,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
